Track ID,Track Name,Artist,Album,Release Date,Duration (ms),Views,Likes,Explicit,Artist ID,Artist Name,Genre,Subscribers,Popularity,Album ID,Album Name,Total Tracks,Playlist ID,Playlist Name,Description,Owner,User ID,User Name,Country,Subscription Level
2387,Shake It Off,Ed Sheeran,1989,2012-12-23,251907,9697006,964910,True,2387,Adele,Hip-Hop,728820,92,2387,Divide,31,2387,Playlist 2387,Sample playlist description,User 2387,2387,User 2387,CA,Free
2388,Blinding Lights,Justin Bieber,Happier Than Ever,2023-03-02,219011,1659087,62394,True,2388,Ariana Grande,Rock,761935,90,2388,After Hours,48,2388,Playlist 2388,Sample playlist description,User 2388,2388,User 2388,AU,Free
2389,Easy On Me,The Weeknd,Happier Than Ever,2009-04-25,197329,8885202,907239,False,2389,The Weeknd,Pop,713464,64,2389,30,41,2389,Playlist 2389,Sample playlist description,User 2389,2389,User 2389,UK,Premium
2390,Circles,BTS,"Thank U, Next",2018-04-14,259482,5410756,883204,False,2390,Taylor Swift,R&B,532895,41,2390,Views,17,2390,Playlist 2390,Sample playlist description,User 2390,2390,User 2390,AU,Premium
2391,Dynamite,Ed Sheeran,BE,2013-09-07,247229,7761261,664667,True,2391,BTS,R&B,382419,63,2391,After Hours,17,2391,Playlist 2391,Sample playlist description,User 2391,2391,User 2391,AU,Free
2392,Dynamite,Billie Eilish,After Hours,2016-04-13,269292,1353408,512155,True,2392,Ed Sheeran,Hip-Hop,650755,40,2392,BE,38,2392,Playlist 2392,Sample playlist description,User 2392,2392,User 2392,CA,Family
2393,Hotline Bling,Drake,"Thank U, Next",2013-06-02,213554,232955,679903,False,2393,Billie Eilish,Hip-Hop,867181,39,2393,Views,42,2393,Playlist 2393,Sample playlist description,User 2393,2393,User 2393,UK,Family
2394,Bad Guy,BTS,Divide,2013-02-16,213383,3439819,422185,True,2394,Drake,Pop,912778,73,2394,After Hours,33,2394,Playlist 2394,Sample playlist description,User 2394,2394,User 2394,AU,Free
2395,Circles,Post Malone,After Hours,2021-11-24,195630,4343729,778410,False,2395,BTS,Rock,16813,69,2395,After Hours,29,2395,Playlist 2395,Sample playlist description,User 2395,2395,User 2395,CA,Free
2396,Bad Guy,Taylor Swift,30,2005-01-04,237972,2329065,641748,False,2396,Drake,R&B,54268,59,2396,Justice,27,2396,Playlist 2396,Sample playlist description,User 2396,2396,User 2396,AU,Family
2397,Shape of You,The Weeknd,Justice,2000-06-24,183840,5000458,953864,False,2397,Justin Bieber,Pop,815597,30,2397,Divide,26,2397,Playlist 2397,Sample playlist description,User 2397,2397,User 2397,AU,Premium
2398,Easy On Me,The Weeknd,Views,2008-10-10,285215,6550253,267833,True,2398,Ariana Grande,Country,823674,57,2398,1989,20,2398,Playlist 2398,Sample playlist description,User 2398,2398,User 2398,CA,Family
2399,Dynamite,Ariana Grande,Views,2007-08-25,269210,7879711,742540,True,2399,BTS,R&B,634403,45,2399,Happier Than Ever,2,2399,Playlist 2399,Sample playlist description,User 2399,2399,User 2399,US,Family
2400,Shake It Off,Ariana Grande,30,2010-02-14,242933,3297659,436272,True,2400,Justin Bieber,R&B,62130,22,2400,After Hours,9,2400,Playlist 2400,Sample playlist description,User 2400,2400,User 2400,US,Premium
2401,Dynamite,BTS,Happier Than Ever,2014-12-03,296756,3303343,759281,False,2401,Drake,Rock,136704,60,2401,Divide,33,2401,Playlist 2401,Sample playlist description,User 2401,2401,User 2401,DE,Family
2402,Blinding Lights,Justin Bieber,"Thank U, Next",2023-02-16,230063,3359495,203809,False,2402,Ed Sheeran,R&B,102766,48,2402,1989,1,2402,Playlist 2402,Sample playlist description,User 2402,2402,User 2402,CA,Premium
2403,Dynamite,Billie Eilish,30,2002-07-18,215825,6101919,922846,True,2403,The Weeknd,Pop,699816,30,2403,Views,50,2403,Playlist 2403,Sample playlist description,User 2403,2403,User 2403,AU,Family
2404,Easy On Me,Justin Bieber,Hollywood's Bleeding,2018-11-12,298715,4245080,932052,True,2404,Adele,R&B,551920,23,2404,Views,8,2404,Playlist 2404,Sample playlist description,User 2404,2404,User 2404,AU,Family
2405,Peaches,Adele,Justice,2012-11-27,234836,4643246,800862,False,2405,Ed Sheeran,Hip-Hop,35621,62,2405,30,45,2405,Playlist 2405,Sample playlist description,User 2405,2405,User 2405,US,Premium
2406,Hotline Bling,Ed Sheeran,Justice,2005-03-10,193080,3733059,563653,True,2406,Justin Bieber,Hip-Hop,18655,69,2406,"Thank U, Next",1,2406,Playlist 2406,Sample playlist description,User 2406,2406,User 2406,US,Family
2407,Shake It Off,Justin Bieber,Divide,2022-03-16,278660,9292070,396412,True,2407,Post Malone,R&B,497802,99,2407,Hollywood's Bleeding,6,2407,Playlist 2407,Sample playlist description,User 2407,2407,User 2407,DE,Free
2408,Easy On Me,Adele,Justice,2013-03-11,264590,9835357,642647,True,2408,Taylor Swift,R&B,899883,52,2408,Divide,28,2408,Playlist 2408,Sample playlist description,User 2408,2408,User 2408,US,Family
2409,Peaches,BTS,BE,2023-05-25,226036,9028615,510243,False,2409,Post Malone,Pop,177333,89,2409,Happier Than Ever,23,2409,Playlist 2409,Sample playlist description,User 2409,2409,User 2409,UK,Family
2410,Shake It Off,Ariana Grande,Happier Than Ever,2005-01-18,215476,2616374,362603,True,2410,The Weeknd,R&B,469406,86,2410,Happier Than Ever,46,2410,Playlist 2410,Sample playlist description,User 2410,2410,User 2410,DE,Premium
2411,Easy On Me,Justin Bieber,30,2023-02-16,210201,8151815,590074,True,2411,Adele,Rock,228725,30,2411,30,5,2411,Playlist 2411,Sample playlist description,User 2411,2411,User 2411,US,Free
2412,Blinding Lights,Billie Eilish,Views,2022-01-11,274089,8880122,495783,True,2412,Adele,Pop,338085,30,2412,BE,17,2412,Playlist 2412,Sample playlist description,User 2412,2412,User 2412,AU,Premium
2413,Shape of You,BTS,1989,2009-01-18,286185,5550324,249862,False,2413,Ariana Grande,Hip-Hop,866485,5,2413,Views,34,2413,Playlist 2413,Sample playlist description,User 2413,2413,User 2413,AU,Free
2414,Shape of You,Ed Sheeran,Happier Than Ever,2004-03-20,213191,5680406,390017,False,2414,Ed Sheeran,Country,397467,26,2414,Divide,2,2414,Playlist 2414,Sample playlist description,User 2414,2414,User 2414,AU,Family
2415,Circles,Post Malone,"Thank U, Next",2010-09-11,259210,7500619,357379,True,2415,Taylor Swift,Rock,341591,10,2415,Hollywood's Bleeding,37,2415,Playlist 2415,Sample playlist description,User 2415,2415,User 2415,DE,Premium
2416,Hotline Bling,Adele,Views,2011-06-27,210008,6733683,471765,True,2416,Justin Bieber,Country,15644,97,2416,1989,4,2416,Playlist 2416,Sample playlist description,User 2416,2416,User 2416,DE,Family
2417,Dynamite,Justin Bieber,After Hours,2021-07-28,279437,7094923,12393,False,2417,Billie Eilish,Country,366789,87,2417,Hollywood's Bleeding,1,2417,Playlist 2417,Sample playlist description,User 2417,2417,User 2417,UK,Free
2418,Dynamite,BTS,Justice,2009-06-19,192201,718057,833184,False,2418,BTS,R&B,293992,7,2418,Views,41,2418,Playlist 2418,Sample playlist description,User 2418,2418,User 2418,UK,Free
2419,Hotline Bling,Billie Eilish,"Thank U, Next",2008-09-09,245482,8474445,419828,True,2419,The Weeknd,Country,785997,43,2419,Views,20,2419,Playlist 2419,Sample playlist description,User 2419,2419,User 2419,CA,Family
2420,Peaches,Ariana Grande,"Thank U, Next",2019-09-04,256942,4062329,715554,True,2420,Billie Eilish,Hip-Hop,717866,42,2420,Divide,36,2420,Playlist 2420,Sample playlist description,User 2420,2420,User 2420,DE,Family
2421,Blinding Lights,Taylor Swift,Hollywood's Bleeding,2013-03-10,283802,4586084,907904,True,2421,Drake,Rock,767469,93,2421,Justice,15,2421,Playlist 2421,Sample playlist description,User 2421,2421,User 2421,US,Free
2422,Shape of You,Drake,Happier Than Ever,2011-03-18,294004,2847248,836773,True,2422,BTS,Hip-Hop,879937,1,2422,After Hours,11,2422,Playlist 2422,Sample playlist description,User 2422,2422,User 2422,US,Family
2423,Shake It Off,BTS,Justice,2002-01-04,219359,1192979,670231,False,2423,Ed Sheeran,Country,54669,11,2423,Justice,42,2423,Playlist 2423,Sample playlist description,User 2423,2423,User 2423,US,Family
2424,Easy On Me,Ed Sheeran,BE,2007-06-13,229768,2838486,300234,False,2424,Drake,Hip-Hop,777130,33,2424,Justice,33,2424,Playlist 2424,Sample playlist description,User 2424,2424,User 2424,AU,Family
2425,Peaches,Ariana Grande,Happier Than Ever,2020-01-18,225444,1742246,92280,True,2425,The Weeknd,Pop,750268,57,2425,BE,33,2425,Playlist 2425,Sample playlist description,User 2425,2425,User 2425,CA,Free
2426,7 rings,Justin Bieber,Justice,2010-10-13,260306,1735530,86085,True,2426,BTS,R&B,851478,35,2426,Divide,24,2426,Playlist 2426,Sample playlist description,User 2426,2426,User 2426,AU,Free
2427,Blinding Lights,Post Malone,Happier Than Ever,2022-03-24,231659,9986051,969701,False,2427,Adele,Pop,136497,21,2427,Justice,33,2427,Playlist 2427,Sample playlist description,User 2427,2427,User 2427,US,Premium
2428,Dynamite,Adele,Views,2016-07-22,236226,2800110,336797,False,2428,Billie Eilish,Pop,126913,16,2428,Happier Than Ever,43,2428,Playlist 2428,Sample playlist description,User 2428,2428,User 2428,UK,Free
2429,Bad Guy,Post Malone,BE,2005-09-04,251673,807664,605927,False,2429,Drake,Pop,921648,49,2429,"Thank U, Next",38,2429,Playlist 2429,Sample playlist description,User 2429,2429,User 2429,US,Free
2430,7 rings,Adele,"Thank U, Next",2023-07-18,190438,9978489,993379,False,2430,Adele,Country,338537,60,2430,After Hours,17,2430,Playlist 2430,Sample playlist description,User 2430,2430,User 2430,AU,Family
2431,Blinding Lights,Taylor Swift,After Hours,2023-11-10,194245,1846239,978576,True,2431,Ariana Grande,Hip-Hop,478436,14,2431,1989,3,2431,Playlist 2431,Sample playlist description,User 2431,2431,User 2431,CA,Free
2432,Blinding Lights,Drake,Divide,2016-03-09,203628,2942992,340981,False,2432,Post Malone,Country,973337,27,2432,Divide,24,2432,Playlist 2432,Sample playlist description,User 2432,2432,User 2432,US,Premium
2433,Peaches,The Weeknd,BE,2014-10-26,269150,4680509,74145,False,2433,Taylor Swift,Rock,989717,21,2433,30,49,2433,Playlist 2433,Sample playlist description,User 2433,2433,User 2433,DE,Free
2434,Hotline Bling,Adele,Divide,2005-06-21,184179,647218,257489,True,2434,Drake,R&B,197445,10,2434,Justice,2,2434,Playlist 2434,Sample playlist description,User 2434,2434,User 2434,CA,Family
2435,Easy On Me,Justin Bieber,30,2019-08-04,269797,5620299,769606,False,2435,Ed Sheeran,Pop,430778,24,2435,30,6,2435,Playlist 2435,Sample playlist description,User 2435,2435,User 2435,CA,Free
2436,Hotline Bling,Taylor Swift,BE,2007-02-07,269264,8564226,693990,True,2436,Ed Sheeran,Rock,924268,81,2436,30,4,2436,Playlist 2436,Sample playlist description,User 2436,2436,User 2436,AU,Family
2437,Bad Guy,Billie Eilish,1989,2008-07-16,197448,8398399,423947,True,2437,Justin Bieber,Rock,161378,2,2437,1989,40,2437,Playlist 2437,Sample playlist description,User 2437,2437,User 2437,UK,Free
2438,Shape of You,Drake,1989,2021-07-17,270344,4067326,697477,True,2438,Ariana Grande,R&B,370285,81,2438,1989,29,2438,Playlist 2438,Sample playlist description,User 2438,2438,User 2438,DE,Premium
2439,Circles,The Weeknd,BE,2006-07-19,291528,3128353,57671,True,2439,Justin Bieber,Rock,987170,45,2439,"Thank U, Next",45,2439,Playlist 2439,Sample playlist description,User 2439,2439,User 2439,AU,Family
2440,Hotline Bling,Ariana Grande,After Hours,2016-02-19,295669,248301,896599,True,2440,BTS,Hip-Hop,474950,87,2440,After Hours,36,2440,Playlist 2440,Sample playlist description,User 2440,2440,User 2440,US,Premium
2441,Bad Guy,Billie Eilish,"Thank U, Next",2021-06-05,287098,4663445,765386,False,2441,Billie Eilish,Hip-Hop,964405,7,2441,BE,45,2441,Playlist 2441,Sample playlist description,User 2441,2441,User 2441,US,Premium
2442,Easy On Me,Adele,"Thank U, Next",2014-03-08,250701,7136002,542359,False,2442,Ariana Grande,Pop,355538,59,2442,Divide,29,2442,Playlist 2442,Sample playlist description,User 2442,2442,User 2442,UK,Family
2443,7 rings,Post Malone,30,2018-09-28,293370,3003552,213909,False,2443,The Weeknd,Pop,994114,50,2443,After Hours,42,2443,Playlist 2443,Sample playlist description,User 2443,2443,User 2443,UK,Free
2444,Shake It Off,Adele,BE,2023-12-23,261693,2517504,498702,True,2444,Ariana Grande,R&B,430770,89,2444,After Hours,19,2444,Playlist 2444,Sample playlist description,User 2444,2444,User 2444,US,Free
2445,Easy On Me,Drake,BE,2009-01-14,253194,9326066,337536,True,2445,The Weeknd,R&B,731185,29,2445,Views,27,2445,Playlist 2445,Sample playlist description,User 2445,2445,User 2445,CA,Family
2446,Shape of You,BTS,Happier Than Ever,2016-06-26,277363,4773777,672104,True,2446,BTS,R&B,274585,16,2446,30,16,2446,Playlist 2446,Sample playlist description,User 2446,2446,User 2446,US,Premium
2447,Easy On Me,The Weeknd,Justice,2015-08-17,285957,5533674,914387,True,2447,Drake,Country,578821,11,2447,30,50,2447,Playlist 2447,Sample playlist description,User 2447,2447,User 2447,US,Family
2448,Shake It Off,Post Malone,30,2014-06-25,239438,2296304,539099,True,2448,Justin Bieber,Hip-Hop,21853,13,2448,Happier Than Ever,37,2448,Playlist 2448,Sample playlist description,User 2448,2448,User 2448,US,Premium
2449,7 rings,The Weeknd,30,2015-09-15,194151,8832165,631181,False,2449,Justin Bieber,Country,671298,14,2449,BE,28,2449,Playlist 2449,Sample playlist description,User 2449,2449,User 2449,AU,Family
2450,Shape of You,Post Malone,1989,2020-05-15,283795,9418515,423176,True,2450,Drake,Pop,721745,22,2450,Views,18,2450,Playlist 2450,Sample playlist description,User 2450,2450,User 2450,CA,Premium
2451,Shape of You,Adele,After Hours,2003-07-14,250353,409052,120787,False,2451,Billie Eilish,R&B,714197,26,2451,Justice,19,2451,Playlist 2451,Sample playlist description,User 2451,2451,User 2451,AU,Premium
2452,Dynamite,Adele,BE,2017-11-13,261391,6338876,462748,True,2452,Billie Eilish,Pop,168439,95,2452,Hollywood's Bleeding,3,2452,Playlist 2452,Sample playlist description,User 2452,2452,User 2452,UK,Free
2453,Shape of You,Drake,"Thank U, Next",2014-08-08,192478,5807859,570429,False,2453,Taylor Swift,Country,528944,93,2453,After Hours,7,2453,Playlist 2453,Sample playlist description,User 2453,2453,User 2453,CA,Premium
2454,7 rings,Billie Eilish,Happier Than Ever,2020-05-01,253437,983583,64559,True,2454,Ed Sheeran,Hip-Hop,818342,99,2454,Hollywood's Bleeding,10,2454,Playlist 2454,Sample playlist description,User 2454,2454,User 2454,CA,Family
2455,Shape of You,Post Malone,1989,2011-02-23,187344,14755,532573,True,2455,Billie Eilish,Country,963238,41,2455,Divide,10,2455,Playlist 2455,Sample playlist description,User 2455,2455,User 2455,UK,Family
2456,Shake It Off,Post Malone,Divide,2002-05-05,247498,4900875,169837,True,2456,Post Malone,Country,56603,80,2456,BE,30,2456,Playlist 2456,Sample playlist description,User 2456,2456,User 2456,CA,Premium
2457,Easy On Me,BTS,After Hours,2011-12-15,204368,7824484,364216,False,2457,Post Malone,R&B,570586,83,2457,Justice,50,2457,Playlist 2457,Sample playlist description,User 2457,2457,User 2457,CA,Premium
2458,Circles,Adele,Views,2022-02-20,217798,2122404,643728,True,2458,Justin Bieber,Rock,839475,25,2458,Divide,10,2458,Playlist 2458,Sample playlist description,User 2458,2458,User 2458,US,Family
2459,Circles,Post Malone,Divide,2015-02-05,224189,5288528,80709,False,2459,Justin Bieber,Country,247996,80,2459,1989,17,2459,Playlist 2459,Sample playlist description,User 2459,2459,User 2459,CA,Free
2460,Peaches,Taylor Swift,Hollywood's Bleeding,2005-09-09,227133,6624776,429913,True,2460,Justin Bieber,Hip-Hop,23656,61,2460,After Hours,10,2460,Playlist 2460,Sample playlist description,User 2460,2460,User 2460,UK,Free
2461,Blinding Lights,Billie Eilish,1989,2013-10-04,299263,8599716,577651,False,2461,Taylor Swift,Hip-Hop,404909,66,2461,"Thank U, Next",13,2461,Playlist 2461,Sample playlist description,User 2461,2461,User 2461,AU,Family
2462,Dynamite,The Weeknd,Justice,2016-06-15,242039,610473,324040,True,2462,Adele,Rock,331767,38,2462,1989,22,2462,Playlist 2462,Sample playlist description,User 2462,2462,User 2462,UK,Premium
2463,Peaches,Ed Sheeran,Divide,2006-09-07,198865,6336261,485297,True,2463,Adele,Rock,456436,39,2463,Happier Than Ever,36,2463,Playlist 2463,Sample playlist description,User 2463,2463,User 2463,US,Free
2464,Peaches,Billie Eilish,Divide,2014-07-26,206546,9712160,366400,False,2464,Ariana Grande,R&B,410447,18,2464,Happier Than Ever,30,2464,Playlist 2464,Sample playlist description,User 2464,2464,User 2464,AU,Family
2465,Circles,Ed Sheeran,Divide,2003-10-10,201151,3393577,458474,True,2465,Post Malone,Rock,736044,55,2465,After Hours,12,2465,Playlist 2465,Sample playlist description,User 2465,2465,User 2465,DE,Free
2466,7 rings,Taylor Swift,BE,2018-05-07,220177,9753088,419604,False,2466,Post Malone,Country,492054,94,2466,"Thank U, Next",9,2466,Playlist 2466,Sample playlist description,User 2466,2466,User 2466,AU,Free
2467,7 rings,The Weeknd,Divide,2003-07-28,245577,7908336,188514,False,2467,Drake,Rock,825627,22,2467,30,40,2467,Playlist 2467,Sample playlist description,User 2467,2467,User 2467,DE,Family
2468,Easy On Me,Post Malone,Happier Than Ever,2022-02-27,183837,2450669,485140,True,2468,The Weeknd,Pop,456706,93,2468,30,11,2468,Playlist 2468,Sample playlist description,User 2468,2468,User 2468,UK,Premium
2469,Hotline Bling,Ed Sheeran,After Hours,2015-01-18,295331,1237290,466152,True,2469,The Weeknd,Rock,449293,11,2469,BE,34,2469,Playlist 2469,Sample playlist description,User 2469,2469,User 2469,DE,Premium
2470,Easy On Me,Ariana Grande,After Hours,2008-01-10,232697,5351941,533088,False,2470,The Weeknd,R&B,510860,60,2470,Justice,16,2470,Playlist 2470,Sample playlist description,User 2470,2470,User 2470,US,Premium
2471,Bad Guy,Justin Bieber,"Thank U, Next",2001-03-28,202267,4472038,780439,False,2471,BTS,Rock,739142,65,2471,Views,7,2471,Playlist 2471,Sample playlist description,User 2471,2471,User 2471,UK,Family
2472,Blinding Lights,Ariana Grande,Happier Than Ever,2020-04-14,216883,8367319,280152,False,2472,Billie Eilish,Country,632963,41,2472,After Hours,33,2472,Playlist 2472,Sample playlist description,User 2472,2472,User 2472,AU,Family
2473,7 rings,Ariana Grande,Justice,2007-01-09,286828,5228623,130338,True,2473,The Weeknd,Country,795674,43,2473,Views,28,2473,Playlist 2473,Sample playlist description,User 2473,2473,User 2473,UK,Free
2474,Easy On Me,Justin Bieber,After Hours,2007-08-15,195219,8000246,627125,False,2474,Taylor Swift,R&B,936620,68,2474,Happier Than Ever,12,2474,Playlist 2474,Sample playlist description,User 2474,2474,User 2474,DE,Premium
2475,Blinding Lights,BTS,Hollywood's Bleeding,2005-12-10,216527,5664327,674485,True,2475,Ariana Grande,R&B,912514,3,2475,Hollywood's Bleeding,6,2475,Playlist 2475,Sample playlist description,User 2475,2475,User 2475,US,Family
2476,Shape of You,Billie Eilish,Happier Than Ever,2020-04-27,204656,8366626,256178,True,2476,Justin Bieber,Hip-Hop,157881,48,2476,1989,35,2476,Playlist 2476,Sample playlist description,User 2476,2476,User 2476,US,Free
2477,Easy On Me,Ariana Grande,Hollywood's Bleeding,2013-11-08,279689,6083587,354501,False,2477,Justin Bieber,Hip-Hop,971622,19,2477,Views,20,2477,Playlist 2477,Sample playlist description,User 2477,2477,User 2477,CA,Family
2478,Bad Guy,Ed Sheeran,Views,2000-03-12,291294,7605989,858347,False,2478,Drake,Hip-Hop,52827,12,2478,Views,1,2478,Playlist 2478,Sample playlist description,User 2478,2478,User 2478,UK,Free
2479,Peaches,Taylor Swift,After Hours,2022-04-13,242480,5322399,307862,True,2479,Adele,Hip-Hop,107775,40,2479,"Thank U, Next",45,2479,Playlist 2479,Sample playlist description,User 2479,2479,User 2479,UK,Premium
2480,Dynamite,Ed Sheeran,1989,2002-05-03,230711,7867909,977193,False,2480,Drake,Country,34958,59,2480,After Hours,44,2480,Playlist 2480,Sample playlist description,User 2480,2480,User 2480,UK,Premium
2481,Hotline Bling,Ariana Grande,Divide,2021-09-22,256727,4571136,336409,True,2481,Taylor Swift,Rock,609941,47,2481,1989,17,2481,Playlist 2481,Sample playlist description,User 2481,2481,User 2481,AU,Premium
2482,Blinding Lights,Justin Bieber,30,2012-12-16,201699,4561674,7283,False,2482,Ed Sheeran,Country,900638,96,2482,30,6,2482,Playlist 2482,Sample playlist description,User 2482,2482,User 2482,DE,Premium
2483,Easy On Me,Justin Bieber,Divide,2006-06-07,299950,1606467,640287,False,2483,Post Malone,Rock,523980,12,2483,30,14,2483,Playlist 2483,Sample playlist description,User 2483,2483,User 2483,UK,Family
2484,Shape of You,The Weeknd,BE,2011-11-21,188257,9041723,576901,False,2484,Adele,Hip-Hop,527761,28,2484,"Thank U, Next",8,2484,Playlist 2484,Sample playlist description,User 2484,2484,User 2484,UK,Free
2485,Circles,Ed Sheeran,Views,2022-06-14,247407,1112893,893787,False,2485,Billie Eilish,R&B,712450,4,2485,Divide,48,2485,Playlist 2485,Sample playlist description,User 2485,2485,User 2485,US,Premium
2486,Bad Guy,Drake,Divide,2005-08-12,186420,150519,58539,False,2486,Ariana Grande,R&B,703758,91,2486,BE,15,2486,Playlist 2486,Sample playlist description,User 2486,2486,User 2486,AU,Free
2487,Easy On Me,Post Malone,BE,2012-04-23,218259,4291285,276049,False,2487,Adele,Pop,937931,12,2487,30,5,2487,Playlist 2487,Sample playlist description,User 2487,2487,User 2487,DE,Free
2488,Peaches,Ariana Grande,Happier Than Ever,2012-09-25,230166,3555317,914047,True,2488,Taylor Swift,Country,626302,5,2488,1989,6,2488,Playlist 2488,Sample playlist description,User 2488,2488,User 2488,DE,Family
2489,Shake It Off,Justin Bieber,Views,2004-09-03,181950,7106542,702393,True,2489,Post Malone,Hip-Hop,28055,98,2489,BE,26,2489,Playlist 2489,Sample playlist description,User 2489,2489,User 2489,US,Family
2490,Bad Guy,BTS,Hollywood's Bleeding,2007-02-22,243718,2931542,715004,True,2490,Drake,Hip-Hop,334838,23,2490,Justice,41,2490,Playlist 2490,Sample playlist description,User 2490,2490,User 2490,AU,Free
2491,Hotline Bling,Taylor Swift,"Thank U, Next",2017-05-25,274051,78020,680491,False,2491,Taylor Swift,Pop,651322,4,2491,30,34,2491,Playlist 2491,Sample playlist description,User 2491,2491,User 2491,UK,Family
2492,Blinding Lights,Justin Bieber,Views,2004-04-28,203035,3114310,545521,True,2492,Billie Eilish,Rock,201156,23,2492,Happier Than Ever,17,2492,Playlist 2492,Sample playlist description,User 2492,2492,User 2492,DE,Premium
2493,Shake It Off,Ariana Grande,1989,2002-09-08,252567,4693973,896059,True,2493,Post Malone,Hip-Hop,985862,26,2493,"Thank U, Next",32,2493,Playlist 2493,Sample playlist description,User 2493,2493,User 2493,CA,Free
2494,Hotline Bling,BTS,Hollywood's Bleeding,2022-12-09,290707,44444,263166,True,2494,Drake,R&B,91085,85,2494,30,43,2494,Playlist 2494,Sample playlist description,User 2494,2494,User 2494,DE,Family
2495,7 rings,Billie Eilish,BE,2019-07-08,249218,534001,771888,True,2495,BTS,Hip-Hop,471201,12,2495,1989,31,2495,Playlist 2495,Sample playlist description,User 2495,2495,User 2495,UK,Family
2496,Dynamite,Billie Eilish,30,2019-09-23,291418,7741731,907771,False,2496,Post Malone,R&B,798640,53,2496,Justice,31,2496,Playlist 2496,Sample playlist description,User 2496,2496,User 2496,UK,Premium
2497,Dynamite,Post Malone,Hollywood's Bleeding,2004-01-27,217436,8610020,556180,True,2497,Ed Sheeran,Hip-Hop,918271,18,2497,"Thank U, Next",33,2497,Playlist 2497,Sample playlist description,User 2497,2497,User 2497,UK,Free
2498,Shape of You,Taylor Swift,30,2016-03-27,224546,8076758,450991,False,2498,Post Malone,Rock,681371,5,2498,Justice,47,2498,Playlist 2498,Sample playlist description,User 2498,2498,User 2498,CA,Family
2499,7 rings,The Weeknd,Views,2011-12-06,207654,6401262,257609,False,2499,Post Malone,Hip-Hop,90422,49,2499,1989,10,2499,Playlist 2499,Sample playlist description,User 2499,2499,User 2499,UK,Premium
2500,Hotline Bling,Drake,Happier Than Ever,2001-04-24,225523,7208352,520977,False,2500,Post Malone,Country,307907,97,2500,1989,18,2500,Playlist 2500,Sample playlist description,User 2500,2500,User 2500,US,Premium
2501,Shake It Off,Post Malone,After Hours,2015-01-13,275669,3546366,483916,True,2501,Adele,Rock,786973,52,2501,Happier Than Ever,40,2501,Playlist 2501,Sample playlist description,User 2501,2501,User 2501,AU,Premium
2502,Easy On Me,Justin Bieber,Hollywood's Bleeding,2021-06-22,283039,719296,885573,False,2502,Ariana Grande,Pop,630072,61,2502,Happier Than Ever,8,2502,Playlist 2502,Sample playlist description,User 2502,2502,User 2502,AU,Free
2503,Hotline Bling,Taylor Swift,Views,2014-08-01,243960,207158,442338,True,2503,Justin Bieber,R&B,246493,6,2503,1989,37,2503,Playlist 2503,Sample playlist description,User 2503,2503,User 2503,US,Premium
2504,Hotline Bling,Post Malone,BE,2018-09-24,284809,8782019,574142,False,2504,The Weeknd,Hip-Hop,376188,36,2504,Views,1,2504,Playlist 2504,Sample playlist description,User 2504,2504,User 2504,AU,Premium
2505,Shape of You,The Weeknd,Views,2007-09-26,282749,3438882,377681,True,2505,BTS,Rock,568944,54,2505,Justice,46,2505,Playlist 2505,Sample playlist description,User 2505,2505,User 2505,US,Free
2506,Circles,Adele,After Hours,2006-08-07,292325,8985560,933201,False,2506,BTS,Rock,732807,19,2506,BE,47,2506,Playlist 2506,Sample playlist description,User 2506,2506,User 2506,AU,Family
2507,7 rings,BTS,"Thank U, Next",2007-05-23,295416,8508748,257198,True,2507,Ariana Grande,Pop,16366,21,2507,Hollywood's Bleeding,33,2507,Playlist 2507,Sample playlist description,User 2507,2507,User 2507,AU,Premium
2508,Bad Guy,Post Malone,1989,2000-08-03,291710,7566650,159915,False,2508,Ariana Grande,Hip-Hop,750512,28,2508,Justice,49,2508,Playlist 2508,Sample playlist description,User 2508,2508,User 2508,DE,Premium
2509,Shape of You,Taylor Swift,BE,2019-05-04,192171,1238719,343596,True,2509,Adele,Country,958914,43,2509,Justice,42,2509,Playlist 2509,Sample playlist description,User 2509,2509,User 2509,UK,Free
2510,Bad Guy,The Weeknd,Divide,2004-04-22,253460,9735498,479962,True,2510,Billie Eilish,Hip-Hop,136905,77,2510,30,17,2510,Playlist 2510,Sample playlist description,User 2510,2510,User 2510,UK,Family
2511,Dynamite,Drake,Views,2008-02-26,258176,6951256,291764,False,2511,Billie Eilish,Pop,832999,86,2511,Happier Than Ever,11,2511,Playlist 2511,Sample playlist description,User 2511,2511,User 2511,DE,Family
2512,Easy On Me,Adele,BE,2006-09-13,201116,1556717,275415,False,2512,Ariana Grande,Rock,265433,39,2512,"Thank U, Next",10,2512,Playlist 2512,Sample playlist description,User 2512,2512,User 2512,DE,Premium
2513,Blinding Lights,BTS,"Thank U, Next",2005-10-03,212617,6682202,876940,True,2513,Ariana Grande,Country,614222,69,2513,Happier Than Ever,2,2513,Playlist 2513,Sample playlist description,User 2513,2513,User 2513,AU,Family
2514,Shake It Off,Justin Bieber,Divide,2018-02-16,190900,8695602,771746,False,2514,Post Malone,R&B,127320,23,2514,Justice,43,2514,Playlist 2514,Sample playlist description,User 2514,2514,User 2514,US,Free
2515,Dynamite,Adele,"Thank U, Next",2008-12-26,241308,1043745,617592,False,2515,Justin Bieber,Country,216958,88,2515,Justice,32,2515,Playlist 2515,Sample playlist description,User 2515,2515,User 2515,AU,Premium
